id,document_family,record_id,template_variant,tamper_type,final_label,cnn_label,image_path,label_path
family_b_001472_visual_splice,family_b,b9278446ff2169fa,v1,visual_splice,forged,forged,images/family_b/family_b_001472_visual_splice.png,labels/family_b_001472_visual_splice.json
family_b_001473_visual_splice,family_b,b9278446ff2169fa,v1,visual_splice,forged,forged,images/family_b/family_b_001473_visual_splice.png,labels/family_b_001473_visual_splice.json
family_b_001485_genuine,family_b,525e400bb2f9e06e,v1,genuine,genuine,genuine,images/family_b/family_b_001485_genuine.png,labels/family_b_001485_genuine.json
family_b_001486_text_qr_mismatch,family_b,525e400bb2f9e06e,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_001486_text_qr_mismatch.png,labels/family_b_001486_text_qr_mismatch.json
family_b_001487_qr_only_mismatch,family_b,525e400bb2f9e06e,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_001487_qr_only_mismatch.png,labels/family_b_001487_qr_only_mismatch.json
family_b_001488_checksum_invalid,family_b,525e400bb2f9e06e,v1,checksum_invalid,forged,genuine,images/family_b/family_b_001488_checksum_invalid.png,labels/family_b_001488_checksum_invalid.json
family_b_001489_format_invalid,family_b,525e400bb2f9e06e,v1,format_invalid,forged,genuine,images/family_b/family_b_001489_format_invalid.png,labels/family_b_001489_format_invalid.json
family_b_001490_field_missing,family_b,525e400bb2f9e06e,v1,field_missing,forged,genuine,images/family_b/family_b_001490_field_missing.png,labels/family_b_001490_field_missing.json
family_b_001491_fine_grained_edit,family_b,525e400bb2f9e06e,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_001491_fine_grained_edit.png,labels/family_b_001491_fine_grained_edit.json
family_b_001492_coordinated_full_forgery,family_b,525e400bb2f9e06e,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_001492_coordinated_full_forgery.png,labels/family_b_001492_coordinated_full_forgery.json
family_b_001493_visual_splice,family_b,525e400bb2f9e06e,v1,visual_splice,forged,forged,images/family_b/family_b_001493_visual_splice.png,labels/family_b_001493_visual_splice.json
family_b_001494_visual_splice,family_b,525e400bb2f9e06e,v1,visual_splice,forged,forged,images/family_b/family_b_001494_visual_splice.png,labels/family_b_001494_visual_splice.json
family_b_001495_visual_splice,family_b,525e400bb2f9e06e,v1,visual_splice,forged,forged,images/family_b/family_b_001495_visual_splice.png,labels/family_b_001495_visual_splice.json
family_b_001496_genuine,family_b,b7b144075aaed857,v1,genuine,genuine,genuine,images/family_b/family_b_001496_genuine.png,labels/family_b_001496_genuine.json
family_b_001497_text_qr_mismatch,family_b,b7b144075aaed857,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_001497_text_qr_mismatch.png,labels/family_b_001497_text_qr_mismatch.json
family_b_001498_qr_only_mismatch,family_b,b7b144075aaed857,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_001498_qr_only_mismatch.png,labels/family_b_001498_qr_only_mismatch.json
family_b_001499_checksum_invalid,family_b,b7b144075aaed857,v1,checksum_invalid,forged,genuine,images/family_b/family_b_001499_checksum_invalid.png,labels/family_b_001499_checksum_invalid.json
family_b_001500_format_invalid,family_b,b7b144075aaed857,v1,format_invalid,forged,genuine,images/family_b/family_b_001500_format_invalid.png,labels/family_b_001500_format_invalid.json
family_b_001501_field_missing,family_b,b7b144075aaed857,v1,field_missing,forged,genuine,images/family_b/family_b_001501_field_missing.png,labels/family_b_001501_field_missing.json
family_b_001502_fine_grained_edit,family_b,b7b144075aaed857,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_001502_fine_grained_edit.png,labels/family_b_001502_fine_grained_edit.json
family_b_001503_coordinated_full_forgery,family_b,b7b144075aaed857,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_001503_coordinated_full_forgery.png,labels/family_b_001503_coordinated_full_forgery.json
family_b_001504_visual_splice,family_b,b7b144075aaed857,v1,visual_splice,forged,forged,images/family_b/family_b_001504_visual_splice.png,labels/family_b_001504_visual_splice.json
family_b_001505_visual_splice,family_b,b7b144075aaed857,v1,visual_splice,forged,forged,images/family_b/family_b_001505_visual_splice.png,labels/family_b_001505_visual_splice.json
family_b_001506_visual_splice,family_b,b7b144075aaed857,v1,visual_splice,forged,forged,images/family_b/family_b_001506_visual_splice.png,labels/family_b_001506_visual_splice.json
family_b_001507_genuine,family_b,0df18a1eef8e0437,v2,genuine,genuine,genuine,images/family_b/family_b_001507_genuine.png,labels/family_b_001507_genuine.json
family_b_001508_text_qr_mismatch,family_b,0df18a1eef8e0437,v2,text_qr_mismatch,forged,genuine,images/family_b/family_b_001508_text_qr_mismatch.png,labels/family_b_001508_text_qr_mismatch.json
family_b_001509_qr_only_mismatch,family_b,0df18a1eef8e0437,v2,qr_only_mismatch,forged,genuine,images/family_b/family_b_001509_qr_only_mismatch.png,labels/family_b_001509_qr_only_mismatch.json
family_b_001510_checksum_invalid,family_b,0df18a1eef8e0437,v2,checksum_invalid,forged,genuine,images/family_b/family_b_001510_checksum_invalid.png,labels/family_b_001510_checksum_invalid.json
family_b_001511_format_invalid,family_b,0df18a1eef8e0437,v2,format_invalid,forged,genuine,images/family_b/family_b_001511_format_invalid.png,labels/family_b_001511_format_invalid.json
family_b_001512_field_missing,family_b,0df18a1eef8e0437,v2,field_missing,forged,genuine,images/family_b/family_b_001512_field_missing.png,labels/family_b_001512_field_missing.json
family_b_001513_fine_grained_edit,family_b,0df18a1eef8e0437,v2,fine_grained_edit,forged,genuine,images/family_b/family_b_001513_fine_grained_edit.png,labels/family_b_001513_fine_grained_edit.json
family_b_001514_coordinated_full_forgery,family_b,0df18a1eef8e0437,v2,coordinated_full_forgery,forged,genuine,images/family_b/family_b_001514_coordinated_full_forgery.png,labels/family_b_001514_coordinated_full_forgery.json
family_b_001515_visual_splice,family_b,0df18a1eef8e0437,v2,visual_splice,forged,forged,images/family_b/family_b_001515_visual_splice.png,labels/family_b_001515_visual_splice.json
family_b_001516_visual_splice,family_b,0df18a1eef8e0437,v2,visual_splice,forged,forged,images/family_b/family_b_001516_visual_splice.png,labels/family_b_001516_visual_splice.json
family_b_001517_visual_splice,family_b,0df18a1eef8e0437,v2,visual_splice,forged,forged,images/family_b/family_b_001517_visual_splice.png,labels/family_b_001517_visual_splice.json
family_b_001518_genuine,family_b,c3f2860741bc5817,v1,genuine,genuine,genuine,images/family_b/family_b_001518_genuine.png,labels/family_b_001518_genuine.json
family_b_001519_text_qr_mismatch,family_b,c3f2860741bc5817,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_001519_text_qr_mismatch.png,labels/family_b_001519_text_qr_mismatch.json
family_b_001520_qr_only_mismatch,family_b,c3f2860741bc5817,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_001520_qr_only_mismatch.png,labels/family_b_001520_qr_only_mismatch.json
family_b_001521_checksum_invalid,family_b,c3f2860741bc5817,v1,checksum_invalid,forged,genuine,images/family_b/family_b_001521_checksum_invalid.png,labels/family_b_001521_checksum_invalid.json
family_b_001522_format_invalid,family_b,c3f2860741bc5817,v1,format_invalid,forged,genuine,images/family_b/family_b_001522_format_invalid.png,labels/family_b_001522_format_invalid.json
family_b_001523_field_missing,family_b,c3f2860741bc5817,v1,field_missing,forged,genuine,images/family_b/family_b_001523_field_missing.png,labels/family_b_001523_field_missing.json
family_b_001524_fine_grained_edit,family_b,c3f2860741bc5817,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_001524_fine_grained_edit.png,labels/family_b_001524_fine_grained_edit.json
family_b_001525_coordinated_full_forgery,family_b,c3f2860741bc5817,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_001525_coordinated_full_forgery.png,labels/family_b_001525_coordinated_full_forgery.json
family_b_001526_visual_splice,family_b,c3f2860741bc5817,v1,visual_splice,forged,forged,images/family_b/family_b_001526_visual_splice.png,labels/family_b_001526_visual_splice.json
family_b_001527_visual_splice,family_b,c3f2860741bc5817,v1,visual_splice,forged,forged,images/family_b/family_b_001527_visual_splice.png,labels/family_b_001527_visual_splice.json
family_b_001528_visual_splice,family_b,c3f2860741bc5817,v1,visual_splice,forged,forged,images/family_b/family_b_001528_visual_splice.png,labels/family_b_001528_visual_splice.json
family_b_001529_genuine,family_b,f911843ffae4b358,v1,genuine,genuine,genuine,images/family_b/family_b_001529_genuine.png,labels/family_b_001529_genuine.json
family_b_001530_text_qr_mismatch,family_b,f911843ffae4b358,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_001530_text_qr_mismatch.png,labels/family_b_001530_text_qr_mismatch.json
family_b_001531_qr_only_mismatch,family_b,f911843ffae4b358,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_001531_qr_only_mismatch.png,labels/family_b_001531_qr_only_mismatch.json
family_b_001532_checksum_invalid,family_b,f911843ffae4b358,v1,checksum_invalid,forged,genuine,images/family_b/family_b_001532_checksum_invalid.png,labels/family_b_001532_checksum_invalid.json
family_b_001533_format_invalid,family_b,f911843ffae4b358,v1,format_invalid,forged,genuine,images/family_b/family_b_001533_format_invalid.png,labels/family_b_001533_format_invalid.json
family_b_001534_field_missing,family_b,f911843ffae4b358,v1,field_missing,forged,genuine,images/family_b/family_b_001534_field_missing.png,labels/family_b_001534_field_missing.json
family_b_001535_fine_grained_edit,family_b,f911843ffae4b358,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_001535_fine_grained_edit.png,labels/family_b_001535_fine_grained_edit.json
family_b_001536_coordinated_full_forgery,family_b,f911843ffae4b358,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_001536_coordinated_full_forgery.png,labels/family_b_001536_coordinated_full_forgery.json
family_b_001537_visual_splice,family_b,f911843ffae4b358,v1,visual_splice,forged,forged,images/family_b/family_b_001537_visual_splice.png,labels/family_b_001537_visual_splice.json
family_b_001538_visual_splice,family_b,f911843ffae4b358,v1,visual_splice,forged,forged,images/family_b/family_b_001538_visual_splice.png,labels/family_b_001538_visual_splice.json
family_b_001539_visual_splice,family_b,f911843ffae4b358,v1,visual_splice,forged,forged,images/family_b/family_b_001539_visual_splice.png,labels/family_b_001539_visual_splice.json
family_b_001551_genuine,family_b,b29333785baaec21,v1,genuine,genuine,genuine,images/family_b/family_b_001551_genuine.png,labels/family_b_001551_genuine.json
family_b_001552_text_qr_mismatch,family_b,b29333785baaec21,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_001552_text_qr_mismatch.png,labels/family_b_001552_text_qr_mismatch.json
family_b_001553_qr_only_mismatch,family_b,b29333785baaec21,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_001553_qr_only_mismatch.png,labels/family_b_001553_qr_only_mismatch.json
family_b_001554_checksum_invalid,family_b,b29333785baaec21,v1,checksum_invalid,forged,genuine,images/family_b/family_b_001554_checksum_invalid.png,labels/family_b_001554_checksum_invalid.json
family_b_001555_format_invalid,family_b,b29333785baaec21,v1,format_invalid,forged,genuine,images/family_b/family_b_001555_format_invalid.png,labels/family_b_001555_format_invalid.json
family_b_001556_field_missing,family_b,b29333785baaec21,v1,field_missing,forged,genuine,images/family_b/family_b_001556_field_missing.png,labels/family_b_001556_field_missing.json
family_b_001557_fine_grained_edit,family_b,b29333785baaec21,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_001557_fine_grained_edit.png,labels/family_b_001557_fine_grained_edit.json
family_b_001558_coordinated_full_forgery,family_b,b29333785baaec21,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_001558_coordinated_full_forgery.png,labels/family_b_001558_coordinated_full_forgery.json
family_b_001559_visual_splice,family_b,b29333785baaec21,v1,visual_splice,forged,forged,images/family_b/family_b_001559_visual_splice.png,labels/family_b_001559_visual_splice.json
family_b_001560_visual_splice,family_b,b29333785baaec21,v1,visual_splice,forged,forged,images/family_b/family_b_001560_visual_splice.png,labels/family_b_001560_visual_splice.json
family_b_001561_visual_splice,family_b,b29333785baaec21,v1,visual_splice,forged,forged,images/family_b/family_b_001561_visual_splice.png,labels/family_b_001561_visual_splice.json
family_b_001562_genuine,family_b,7874ba9820366fa6,v1,genuine,genuine,genuine,images/family_b/family_b_001562_genuine.png,labels/family_b_001562_genuine.json
family_b_001563_text_qr_mismatch,family_b,7874ba9820366fa6,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_001563_text_qr_mismatch.png,labels/family_b_001563_text_qr_mismatch.json
family_b_001564_qr_only_mismatch,family_b,7874ba9820366fa6,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_001564_qr_only_mismatch.png,labels/family_b_001564_qr_only_mismatch.json
family_b_001565_checksum_invalid,family_b,7874ba9820366fa6,v1,checksum_invalid,forged,genuine,images/family_b/family_b_001565_checksum_invalid.png,labels/family_b_001565_checksum_invalid.json
family_b_001566_format_invalid,family_b,7874ba9820366fa6,v1,format_invalid,forged,genuine,images/family_b/family_b_001566_format_invalid.png,labels/family_b_001566_format_invalid.json
family_b_001567_field_missing,family_b,7874ba9820366fa6,v1,field_missing,forged,genuine,images/family_b/family_b_001567_field_missing.png,labels/family_b_001567_field_missing.json
family_b_001568_fine_grained_edit,family_b,7874ba9820366fa6,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_001568_fine_grained_edit.png,labels/family_b_001568_fine_grained_edit.json
family_b_001569_coordinated_full_forgery,family_b,7874ba9820366fa6,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_001569_coordinated_full_forgery.png,labels/family_b_001569_coordinated_full_forgery.json
family_b_001570_visual_splice,family_b,7874ba9820366fa6,v1,visual_splice,forged,forged,images/family_b/family_b_001570_visual_splice.png,labels/family_b_001570_visual_splice.json
family_b_001571_visual_splice,family_b,7874ba9820366fa6,v1,visual_splice,forged,forged,images/family_b/family_b_001571_visual_splice.png,labels/family_b_001571_visual_splice.json
family_b_001572_visual_splice,family_b,7874ba9820366fa6,v1,visual_splice,forged,forged,images/family_b/family_b_001572_visual_splice.png,labels/family_b_001572_visual_splice.json
family_b_001573_genuine,family_b,21c4ddaf1b938ff0,v1,genuine,genuine,genuine,images/family_b/family_b_001573_genuine.png,labels/family_b_001573_genuine.json
family_b_001574_text_qr_mismatch,family_b,21c4ddaf1b938ff0,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_001574_text_qr_mismatch.png,labels/family_b_001574_text_qr_mismatch.json
family_b_001575_qr_only_mismatch,family_b,21c4ddaf1b938ff0,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_001575_qr_only_mismatch.png,labels/family_b_001575_qr_only_mismatch.json
family_b_001576_checksum_invalid,family_b,21c4ddaf1b938ff0,v1,checksum_invalid,forged,genuine,images/family_b/family_b_001576_checksum_invalid.png,labels/family_b_001576_checksum_invalid.json
family_b_001577_format_invalid,family_b,21c4ddaf1b938ff0,v1,format_invalid,forged,genuine,images/family_b/family_b_001577_format_invalid.png,labels/family_b_001577_format_invalid.json
family_b_001578_field_missing,family_b,21c4ddaf1b938ff0,v1,field_missing,forged,genuine,images/family_b/family_b_001578_field_missing.png,labels/family_b_001578_field_missing.json
family_b_001579_fine_grained_edit,family_b,21c4ddaf1b938ff0,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_001579_fine_grained_edit.png,labels/family_b_001579_fine_grained_edit.json
