id,document_family,record_id,template_variant,tamper_type,final_label,cnn_label,fold,cnn_probability_oof,m3_probability_oof
family_a_004788_checksum_invalid,family_a,96595548e7111944,v2,checksum_invalid,forged,genuine,0,0.016383,0.999344
family_a_004789_format_invalid,family_a,96595548e7111944,v2,format_invalid,forged,genuine,0,0.000804,0.992944
family_a_004790_field_missing,family_a,96595548e7111944,v2,field_missing,forged,genuine,0,0.000898,0.990255
family_a_004791_fine_grained_edit,family_a,96595548e7111944,v2,fine_grained_edit,forged,genuine,0,0.006299,0.981938
family_a_004792_coordinated_full_forgery,family_a,96595548e7111944,v2,coordinated_full_forgery,forged,genuine,0,0.046383,0.242722
family_a_004793_visual_splice,family_a,96595548e7111944,v2,visual_splice,forged,forged,0,0.999296,0.242722
family_a_004794_visual_splice,family_a,96595548e7111944,v2,visual_splice,forged,forged,0,0.309502,0.242722
family_a_004795_visual_splice,family_a,96595548e7111944,v2,visual_splice,forged,forged,0,0.094066,0.961361
family_a_004796_genuine,family_a,3a340d5e43466630,v1,genuine,genuine,genuine,1,0.008538,0.241102
family_a_004797_text_qr_mismatch,family_a,3a340d5e43466630,v1,text_qr_mismatch,forged,genuine,1,0.017845,0.989609
family_a_004798_qr_only_mismatch,family_a,3a340d5e43466630,v1,qr_only_mismatch,forged,genuine,1,0.040986,0.989609
family_a_004799_checksum_invalid,family_a,3a340d5e43466630,v1,checksum_invalid,forged,genuine,1,0.019062,0.998727
family_a_004800_format_invalid,family_a,3a340d5e43466630,v1,format_invalid,forged,genuine,1,0.002156,0.999691
family_a_004801_field_missing,family_a,3a340d5e43466630,v1,field_missing,forged,genuine,1,0.000458,0.986946
family_a_004802_fine_grained_edit,family_a,3a340d5e43466630,v1,fine_grained_edit,forged,genuine,1,0.117373,0.989609
family_a_004803_coordinated_full_forgery,family_a,3a340d5e43466630,v1,coordinated_full_forgery,forged,genuine,1,0.090108,0.241102
family_a_004804_visual_splice,family_a,3a340d5e43466630,v1,visual_splice,forged,forged,1,0.99906,0.99201
family_a_004805_visual_splice,family_a,3a340d5e43466630,v1,visual_splice,forged,forged,1,0.999697,0.99201
family_a_004806_visual_splice,family_a,3a340d5e43466630,v1,visual_splice,forged,forged,1,0.999482,0.241102
family_a_004807_genuine,family_a,4061eb81fa71d039,v1,genuine,genuine,genuine,4,0.983388,0.246925
family_a_004808_text_qr_mismatch,family_a,4061eb81fa71d039,v1,text_qr_mismatch,forged,genuine,4,0.75757,0.950717
family_a_004809_qr_only_mismatch,family_a,4061eb81fa71d039,v1,qr_only_mismatch,forged,genuine,4,0.988544,0.983739
family_a_004810_checksum_invalid,family_a,4061eb81fa71d039,v1,checksum_invalid,forged,genuine,4,0.915805,0.998483
family_a_004811_format_invalid,family_a,4061eb81fa71d039,v1,format_invalid,forged,genuine,4,0.854422,0.999195
family_a_004812_field_missing,family_a,4061eb81fa71d039,v1,field_missing,forged,genuine,4,0.005499,0.992097
family_a_004813_fine_grained_edit,family_a,4061eb81fa71d039,v1,fine_grained_edit,forged,genuine,4,0.905412,0.962981
family_a_004814_coordinated_full_forgery,family_a,4061eb81fa71d039,v1,coordinated_full_forgery,forged,genuine,4,0.013893,0.246925
family_a_004815_visual_splice,family_a,4061eb81fa71d039,v1,visual_splice,forged,forged,4,0.997805,0.246925
family_a_004816_visual_splice,family_a,4061eb81fa71d039,v1,visual_splice,forged,forged,4,0.999996,0.246925
family_a_004817_visual_splice,family_a,4061eb81fa71d039,v1,visual_splice,forged,forged,4,1.0,0.988564
family_a_004818_genuine,family_a,da2db83e27e8afef,v1,genuine,genuine,genuine,4,0.471731,0.393823
family_a_004819_text_qr_mismatch,family_a,da2db83e27e8afef,v1,text_qr_mismatch,forged,genuine,4,0.370046,0.393823
family_a_004820_qr_only_mismatch,family_a,da2db83e27e8afef,v1,qr_only_mismatch,forged,genuine,4,0.144053,0.962981
family_a_004821_checksum_invalid,family_a,da2db83e27e8afef,v1,checksum_invalid,forged,genuine,4,0.092661,0.965241
family_a_004822_format_invalid,family_a,da2db83e27e8afef,v1,format_invalid,forged,genuine,4,0.009747,0.967642
family_a_004823_field_missing,family_a,da2db83e27e8afef,v1,field_missing,forged,genuine,4,0.000901,0.998889
family_a_004824_fine_grained_edit,family_a,da2db83e27e8afef,v1,fine_grained_edit,forged,genuine,4,0.075981,0.393823
family_a_004825_coordinated_full_forgery,family_a,da2db83e27e8afef,v1,coordinated_full_forgery,forged,genuine,4,0.185918,0.246925
family_a_004826_visual_splice,family_a,da2db83e27e8afef,v1,visual_splice,forged,forged,4,0.999868,0.393823
family_a_004827_visual_splice,family_a,da2db83e27e8afef,v1,visual_splice,forged,forged,4,0.999997,0.393823
family_a_004828_visual_splice,family_a,da2db83e27e8afef,v1,visual_splice,forged,forged,4,0.998487,0.393823
family_a_004851_genuine,family_a,b1dfca49e3d0c961,v1,genuine,genuine,genuine,2,0.027875,0.242012
family_a_004852_text_qr_mismatch,family_a,b1dfca49e3d0c961,v1,text_qr_mismatch,forged,genuine,2,0.27301,0.991268
family_a_004853_qr_only_mismatch,family_a,b1dfca49e3d0c961,v1,qr_only_mismatch,forged,genuine,2,0.033907,0.974183
family_a_004854_checksum_invalid,family_a,b1dfca49e3d0c961,v1,checksum_invalid,forged,genuine,2,0.02551,0.999296
family_a_004855_format_invalid,family_a,b1dfca49e3d0c961,v1,format_invalid,forged,genuine,2,0.005811,0.991887
family_a_004856_field_missing,family_a,b1dfca49e3d0c961,v1,field_missing,forged,genuine,2,0.000599,0.988746
family_a_004857_fine_grained_edit,family_a,b1dfca49e3d0c961,v1,fine_grained_edit,forged,genuine,2,0.031754,0.975808
family_a_004858_coordinated_full_forgery,family_a,b1dfca49e3d0c961,v1,coordinated_full_forgery,forged,genuine,2,0.059683,0.242012
family_a_004859_visual_splice,family_a,b1dfca49e3d0c961,v1,visual_splice,forged,forged,2,0.999848,0.242012
family_a_004860_visual_splice,family_a,b1dfca49e3d0c961,v1,visual_splice,forged,forged,2,0.999893,0.242012
family_a_004861_visual_splice,family_a,b1dfca49e3d0c961,v1,visual_splice,forged,forged,2,0.999818,0.242012
family_a_004862_genuine,family_a,8225a7101e38f676,v1,genuine,genuine,genuine,1,0.176748,0.241102
family_a_004863_text_qr_mismatch,family_a,8225a7101e38f676,v1,text_qr_mismatch,forged,genuine,1,0.222072,0.989609
family_a_004864_qr_only_mismatch,family_a,8225a7101e38f676,v1,qr_only_mismatch,forged,genuine,1,0.130863,0.949216
family_a_004865_checksum_invalid,family_a,8225a7101e38f676,v1,checksum_invalid,forged,genuine,1,0.186175,0.998727
family_a_004866_format_invalid,family_a,8225a7101e38f676,v1,format_invalid,forged,genuine,1,0.005991,0.999691
family_a_004867_field_missing,family_a,8225a7101e38f676,v1,field_missing,forged,genuine,1,0.003829,0.991134
family_a_004868_fine_grained_edit,family_a,8225a7101e38f676,v1,fine_grained_edit,forged,genuine,1,0.210975,0.971828
family_a_004869_coordinated_full_forgery,family_a,8225a7101e38f676,v1,coordinated_full_forgery,forged,genuine,1,0.001706,0.241102
family_a_004870_visual_splice,family_a,8225a7101e38f676,v1,visual_splice,forged,forged,1,0.999564,0.982764
family_a_004871_visual_splice,family_a,8225a7101e38f676,v1,visual_splice,forged,forged,1,0.999907,0.98896
family_a_004872_visual_splice,family_a,8225a7101e38f676,v1,visual_splice,forged,forged,1,0.99981,0.241102
family_a_004873_genuine,family_a,20f7b79731a3e093,v2,genuine,genuine,genuine,3,0.000536,0.246238
family_a_004874_text_qr_mismatch,family_a,20f7b79731a3e093,v2,text_qr_mismatch,forged,genuine,3,0.000195,0.939954
family_a_004875_qr_only_mismatch,family_a,20f7b79731a3e093,v2,qr_only_mismatch,forged,genuine,3,0.000459,0.974873
family_a_004876_checksum_invalid,family_a,20f7b79731a3e093,v2,checksum_invalid,forged,genuine,3,0.001141,0.98412
family_a_004877_format_invalid,family_a,20f7b79731a3e093,v2,format_invalid,forged,genuine,3,0.000163,0.992698
family_a_004878_field_missing,family_a,20f7b79731a3e093,v2,field_missing,forged,genuine,3,0.000265,0.85316
family_a_004879_fine_grained_edit,family_a,20f7b79731a3e093,v2,fine_grained_edit,forged,genuine,3,0.000254,0.974873
family_a_004880_coordinated_full_forgery,family_a,20f7b79731a3e093,v2,coordinated_full_forgery,forged,genuine,3,0.496397,0.246238
family_a_004881_visual_splice,family_a,20f7b79731a3e093,v2,visual_splice,forged,forged,3,0.568492,0.998057
family_a_004882_visual_splice,family_a,20f7b79731a3e093,v2,visual_splice,forged,forged,3,0.654986,0.246238
family_a_004883_visual_splice,family_a,20f7b79731a3e093,v2,visual_splice,forged,forged,3,0.997962,0.823062
family_a_004884_genuine,family_a,8d7d38d049783566,v2,genuine,genuine,genuine,4,0.023433,0.246925
family_a_004885_text_qr_mismatch,family_a,8d7d38d049783566,v2,text_qr_mismatch,forged,genuine,4,0.123286,0.962981
family_a_004886_qr_only_mismatch,family_a,8d7d38d049783566,v2,qr_only_mismatch,forged,genuine,4,0.543189,0.950717
family_a_004887_checksum_invalid,family_a,8d7d38d049783566,v2,checksum_invalid,forged,genuine,4,0.165657,0.998483
family_a_004888_format_invalid,family_a,8d7d38d049783566,v2,format_invalid,forged,genuine,4,0.002807,0.999195
family_a_004889_field_missing,family_a,8d7d38d049783566,v2,field_missing,forged,genuine,4,0.026194,0.99107
family_a_004890_fine_grained_edit,family_a,8d7d38d049783566,v2,fine_grained_edit,forged,genuine,4,0.104351,0.962981
family_a_004891_coordinated_full_forgery,family_a,8d7d38d049783566,v2,coordinated_full_forgery,forged,genuine,4,0.071338,0.246925
family_a_004892_visual_splice,family_a,8d7d38d049783566,v2,visual_splice,forged,forged,4,0.999884,0.246925
family_a_004893_visual_splice,family_a,8d7d38d049783566,v2,visual_splice,forged,forged,4,0.955819,0.998257
family_a_004894_visual_splice,family_a,8d7d38d049783566,v2,visual_splice,forged,forged,4,0.999879,0.977398
family_a_004895_genuine,family_a,23259c2d65f37484,v1,genuine,genuine,genuine,0,0.017389,0.242722
family_a_004896_text_qr_mismatch,family_a,23259c2d65f37484,v1,text_qr_mismatch,forged,genuine,0,0.160243,0.992376
family_a_004897_qr_only_mismatch,family_a,23259c2d65f37484,v1,qr_only_mismatch,forged,genuine,0,0.020589,0.981938
family_a_004898_checksum_invalid,family_a,23259c2d65f37484,v1,checksum_invalid,forged,genuine,0,0.012184,0.999344
family_a_004899_format_invalid,family_a,23259c2d65f37484,v1,format_invalid,forged,genuine,0,0.00153,0.992944
family_a_004900_field_missing,family_a,23259c2d65f37484,v1,field_missing,forged,genuine,0,0.001167,0.888987
family_a_004901_fine_grained_edit,family_a,23259c2d65f37484,v1,fine_grained_edit,forged,genuine,0,0.007405,0.945099
family_a_004902_coordinated_full_forgery,family_a,23259c2d65f37484,v1,coordinated_full_forgery,forged,genuine,0,0.050382,0.242722
family_a_004903_visual_splice,family_a,23259c2d65f37484,v1,visual_splice,forged,forged,0,0.992686,0.984214
family_a_004904_visual_splice,family_a,23259c2d65f37484,v1,visual_splice,forged,forged,0,0.999642,0.97633
family_a_004905_visual_splice,family_a,23259c2d65f37484,v1,visual_splice,forged,forged,0,0.999981,0.992376
family_a_004917_genuine,family_a,94b3883d7fca69e7,v1,genuine,genuine,genuine,3,0.026999,0.393058
family_a_004918_text_qr_mismatch,family_a,94b3883d7fca69e7,v1,text_qr_mismatch,forged,genuine,3,0.023809,0.393058
family_a_004919_qr_only_mismatch,family_a,94b3883d7fca69e7,v1,qr_only_mismatch,forged,genuine,3,0.081682,0.974873
family_a_004920_checksum_invalid,family_a,94b3883d7fca69e7,v1,checksum_invalid,forged,genuine,3,0.056251,0.97161
family_a_004921_format_invalid,family_a,94b3883d7fca69e7,v1,format_invalid,forged,genuine,3,0.003284,0.995472
family_a_004922_field_missing,family_a,94b3883d7fca69e7,v1,field_missing,forged,genuine,3,0.006719,0.998699
family_a_004923_fine_grained_edit,family_a,94b3883d7fca69e7,v1,fine_grained_edit,forged,genuine,3,0.022542,0.393058
family_a_004924_coordinated_full_forgery,family_a,94b3883d7fca69e7,v1,coordinated_full_forgery,forged,genuine,3,0.037531,0.246238
family_a_004925_visual_splice,family_a,94b3883d7fca69e7,v1,visual_splice,forged,forged,3,0.999692,0.393058
family_a_004926_visual_splice,family_a,94b3883d7fca69e7,v1,visual_splice,forged,forged,3,0.999725,0.393058
family_a_004927_visual_splice,family_a,94b3883d7fca69e7,v1,visual_splice,forged,forged,3,0.554365,0.393058
family_a_004928_genuine,family_a,0119a55848f2a5a7,v1,genuine,genuine,genuine,0,0.077764,0.242722
family_a_004929_text_qr_mismatch,family_a,0119a55848f2a5a7,v1,text_qr_mismatch,forged,genuine,0,0.217679,0.981938
family_a_004930_qr_only_mismatch,family_a,0119a55848f2a5a7,v1,qr_only_mismatch,forged,genuine,0,0.205251,0.981938
family_a_004931_checksum_invalid,family_a,0119a55848f2a5a7,v1,checksum_invalid,forged,genuine,0,0.10869,0.999344
family_a_004932_format_invalid,family_a,0119a55848f2a5a7,v1,format_invalid,forged,genuine,0,0.009508,0.992224
family_a_004933_field_missing,family_a,0119a55848f2a5a7,v1,field_missing,forged,genuine,0,0.019354,0.992953
family_a_004934_fine_grained_edit,family_a,0119a55848f2a5a7,v1,fine_grained_edit,forged,genuine,0,0.201819,0.934081
family_a_004935_coordinated_full_forgery,family_a,0119a55848f2a5a7,v1,coordinated_full_forgery,forged,genuine,0,0.000927,0.242722
family_a_004936_visual_splice,family_a,0119a55848f2a5a7,v1,visual_splice,forged,forged,0,0.999824,0.242722
family_a_004937_visual_splice,family_a,0119a55848f2a5a7,v1,visual_splice,forged,forged,0,0.999738,0.242722
family_a_004938_visual_splice,family_a,0119a55848f2a5a7,v1,visual_splice,forged,forged,0,0.999884,0.242722
family_a_004939_genuine,family_a,84f907d491ab65a8,v2,genuine,genuine,genuine,3,0.080751,0.246238
family_a_004940_text_qr_mismatch,family_a,84f907d491ab65a8,v2,text_qr_mismatch,forged,genuine,3,0.197605,0.974873
family_a_004941_qr_only_mismatch,family_a,84f907d491ab65a8,v2,qr_only_mismatch,forged,genuine,3,0.060946,0.939954
family_a_004942_checksum_invalid,family_a,84f907d491ab65a8,v2,checksum_invalid,forged,genuine,3,0.130841,0.98412
family_a_004943_format_invalid,family_a,84f907d491ab65a8,v2,format_invalid,forged,genuine,3,0.005163,0.991894
family_a_004944_field_missing,family_a,84f907d491ab65a8,v2,field_missing,forged,genuine,3,0.00308,0.983415
family_a_004945_fine_grained_edit,family_a,84f907d491ab65a8,v2,fine_grained_edit,forged,genuine,3,0.092704,0.872952
family_a_004946_coordinated_full_forgery,family_a,84f907d491ab65a8,v2,coordinated_full_forgery,forged,genuine,3,0.012399,0.246238
family_a_004947_visual_splice,family_a,84f907d491ab65a8,v2,visual_splice,forged,forged,3,0.999836,0.246238
family_a_004948_visual_splice,family_a,84f907d491ab65a8,v2,visual_splice,forged,forged,3,0.99986,0.998057
family_a_004949_visual_splice,family_a,84f907d491ab65a8,v2,visual_splice,forged,forged,3,0.248481,0.246238
family_a_004950_genuine,family_a,7158a0d829c7a68e,v2,genuine,genuine,genuine,2,0.001509,0.242012
family_a_004951_text_qr_mismatch,family_a,7158a0d829c7a68e,v2,text_qr_mismatch,forged,genuine,2,0.004745,0.975808
family_a_004952_qr_only_mismatch,family_a,7158a0d829c7a68e,v2,qr_only_mismatch,forged,genuine,2,0.003788,0.974183
family_a_004953_checksum_invalid,family_a,7158a0d829c7a68e,v2,checksum_invalid,forged,genuine,2,0.005904,0.999296
family_a_004954_format_invalid,family_a,7158a0d829c7a68e,v2,format_invalid,forged,genuine,2,0.000404,0.991887
family_a_004955_field_missing,family_a,7158a0d829c7a68e,v2,field_missing,forged,genuine,2,0.000427,0.894278
family_a_004956_fine_grained_edit,family_a,7158a0d829c7a68e,v2,fine_grained_edit,forged,genuine,2,0.003071,0.905653
family_a_004957_coordinated_full_forgery,family_a,7158a0d829c7a68e,v2,coordinated_full_forgery,forged,genuine,2,0.010128,0.242012
family_a_004958_visual_splice,family_a,7158a0d829c7a68e,v2,visual_splice,forged,forged,2,0.004418,0.242012
family_a_004959_visual_splice,family_a,7158a0d829c7a68e,v2,visual_splice,forged,forged,2,0.999939,0.992396
family_a_004960_visual_splice,family_a,7158a0d829c7a68e,v2,visual_splice,forged,forged,2,0.9986,0.242012
family_a_004961_genuine,family_a,4b01248e00d5d15b,v2,genuine,genuine,genuine,0,0.011338,0.242722
family_a_004962_text_qr_mismatch,family_a,4b01248e00d5d15b,v2,text_qr_mismatch,forged,genuine,0,0.024908,0.961375
family_a_004963_qr_only_mismatch,family_a,4b01248e00d5d15b,v2,qr_only_mismatch,forged,genuine,0,0.005797,0.961375
family_a_004964_checksum_invalid,family_a,4b01248e00d5d15b,v2,checksum_invalid,forged,genuine,0,0.011613,0.999344
family_a_004965_format_invalid,family_a,4b01248e00d5d15b,v2,format_invalid,forged,genuine,0,0.000708,0.992224
family_a_004966_field_missing,family_a,4b01248e00d5d15b,v2,field_missing,forged,genuine,0,0.001221,0.888987
family_a_004967_fine_grained_edit,family_a,4b01248e00d5d15b,v2,fine_grained_edit,forged,genuine,0,0.017258,0.981938
family_a_004968_coordinated_full_forgery,family_a,4b01248e00d5d15b,v2,coordinated_full_forgery,forged,genuine,0,0.014862,0.242722
family_a_004969_visual_splice,family_a,4b01248e00d5d15b,v2,visual_splice,forged,forged,0,0.039999,0.242722
family_a_004970_visual_splice,family_a,4b01248e00d5d15b,v2,visual_splice,forged,forged,0,0.999128,0.984214
family_a_004971_visual_splice,family_a,4b01248e00d5d15b,v2,visual_splice,forged,forged,0,0.999477,0.992376
family_a_004972_genuine,family_a,497003a7cab42349,v1,genuine,genuine,genuine,4,0.019522,0.246925
family_a_004973_text_qr_mismatch,family_a,497003a7cab42349,v1,text_qr_mismatch,forged,genuine,4,0.010549,0.962981
family_a_004974_qr_only_mismatch,family_a,497003a7cab42349,v1,qr_only_mismatch,forged,genuine,4,0.009959,0.950717
family_a_004975_checksum_invalid,family_a,497003a7cab42349,v1,checksum_invalid,forged,genuine,4,0.008864,0.998483
family_a_004976_format_invalid,family_a,497003a7cab42349,v1,format_invalid,forged,genuine,4,0.001322,0.999195
family_a_004977_field_missing,family_a,497003a7cab42349,v1,field_missing,forged,genuine,4,0.012046,0.99107
family_a_004978_fine_grained_edit,family_a,497003a7cab42349,v1,fine_grained_edit,forged,genuine,4,0.004654,0.892385
family_a_004979_coordinated_full_forgery,family_a,497003a7cab42349,v1,coordinated_full_forgery,forged,genuine,4,0.442749,0.246925
family_a_004980_visual_splice,family_a,497003a7cab42349,v1,visual_splice,forged,forged,4,0.678912,0.246925
family_a_004981_visual_splice,family_a,497003a7cab42349,v1,visual_splice,forged,forged,4,0.14784,0.992809
family_a_004982_visual_splice,family_a,497003a7cab42349,v1,visual_splice,forged,forged,4,0.979489,0.992809
family_a_004994_genuine,family_a,27a4ac4e4cdf8daf,v2,genuine,genuine,genuine,0,0.011666,0.242722
family_a_004995_text_qr_mismatch,family_a,27a4ac4e4cdf8daf,v2,text_qr_mismatch,forged,genuine,0,0.018295,0.976678
family_a_004996_qr_only_mismatch,family_a,27a4ac4e4cdf8daf,v2,qr_only_mismatch,forged,genuine,0,0.26496,0.992376
family_a_004997_checksum_invalid,family_a,27a4ac4e4cdf8daf,v2,checksum_invalid,forged,genuine,0,0.009748,0.999344
family_a_004998_format_invalid,family_a,27a4ac4e4cdf8daf,v2,format_invalid,forged,genuine,0,0.002682,0.992944
family_a_004999_field_missing,family_a,27a4ac4e4cdf8daf,v2,field_missing,forged,genuine,0,0.000706,0.98427
family_a_005000_fine_grained_edit,family_a,27a4ac4e4cdf8daf,v2,fine_grained_edit,forged,genuine,0,0.031232,0.974362
family_a_005001_coordinated_full_forgery,family_a,27a4ac4e4cdf8daf,v2,coordinated_full_forgery,forged,genuine,0,0.009721,0.242722
family_a_005002_visual_splice,family_a,27a4ac4e4cdf8daf,v2,visual_splice,forged,forged,0,0.999068,0.992376
family_a_005003_visual_splice,family_a,27a4ac4e4cdf8daf,v2,visual_splice,forged,forged,0,0.053547,0.242722
